﻿Codi Província;Nom Província;Codi Vegueria;Nom Vegueria;Codi Comarca;Nom Comarca;Codi Municipi;Nom Municipi;Districte;Sigles Candidatura;Nom Candidatura;Vots
17;Girona;3;Girona;2;Alt Empordà;17003;Albanyà;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;16
17;Girona;3;Girona;2;Alt Empordà;17003;Albanyà;1;ECP-PEC;En Comú Podem-Podem en Comú;4
17;Girona;3;Girona;2;Alt Empordà;17003;Albanyà;1;Cs;Ciutadans-Partido de la Ciudadanía;2
17;Girona;3;Girona;2;Alt Empordà;17003;Albanyà;1;MPIC;Moviment Primàries per la Independència de Catalunya;1
17;Girona;3;Girona;2;Alt Empordà;17003;Albanyà;1;PDeCAT;Partit Demòcrata Europeu Català;1
17;Girona;3;Girona;2;Alt Empordà;17003;Albanyà;1;VOX;Vox;0
17;Girona;3;Girona;2;Alt Empordà;17003;Albanyà;1;UEP;Unión Europea de Pensionistas;0
17;Girona;3;Girona;2;Alt Empordà;17003;Albanyà;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
17;Girona;3;Girona;2;Alt Empordà;17003;Albanyà;1;PP;Partit Popular;0
17;Girona;3;Girona;2;Alt Empordà;17003;Albanyà;1;ALIANZA C V;Alianza por el Comercio y la Vivienda;0
17;Girona;3;Girona;2;Alt Empordà;17003;Albanyà;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
17;Girona;3;Girona;2;Alt Empordà;17003;Albanyà;1;PNC;Partit Nacionalista de Catalunya;0
17;Girona;3;Girona;2;Alt Empordà;17003;Albanyà;1;IZQP;Izquierda en Positivo;0
17;Girona;3;Girona;2;Alt Empordà;17003;Albanyà;1;FNC;Front Nacional de Catalunya;0
17;Girona;3;Girona;2;Alt Empordà;17003;Albanyà;1;PUM+J;Per Un Món Més Just;0
17;Girona;3;Girona;2;Alt Empordà;17003;Albanyà;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);0
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;ERC;Esquerra Republicana de Catalunya;233
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;JxCat;Junts per Catalunya;181
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);96
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;VOX;Vox;54
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;45
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;Cs;Ciutadans-Partido de la Ciudadanía;31
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;ECP-PEC;En Comú Podem-Podem en Comú;26
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;PP;Partit Popular;20
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;PDeCAT;Partit Demòcrata Europeu Català;17
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;3
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;EB;Escons en Blanc;3
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;SCAT;Suport Civil Català;1
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;MPIC;Moviment Primàries per la Independència de Catalunya;1
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;FNC;Front Nacional de Catalunya;0
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;4;Lleida;33;Segrià;25007;Albatàrrec;1;PUM+J;Per Un Món Més Just;0
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;ERC;Esquerra Republicana de Catalunya;227
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;JxCat;Junts per Catalunya;191
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;62
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);54
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;PP;Partit Popular;24
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;PDeCAT;Partit Demòcrata Europeu Català;17
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;ECP-PEC;En Comú Podem-Podem en Comú;13
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;Cs;Ciutadans-Partido de la Ciudadanía;9
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;VOX;Vox;9
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;PUM+J;Per Un Món Més Just;2
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;EB;Escons en Blanc;1
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;FNC;Front Nacional de Catalunya;0
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;SCAT;Suport Civil Català;0
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
25;Lleida;4;Lleida;23;Noguera;25008;Albesa;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;JxCat;Junts per Catalunya;152
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;ERC;Esquerra Republicana de Catalunya;123
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);38
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;28
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;PP;Partit Popular;14
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;Cs;Ciutadans-Partido de la Ciudadanía;12
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;ECP-PEC;En Comú Podem-Podem en Comú;12
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;VOX;Vox;12
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;PDeCAT;Partit Demòcrata Europeu Català;6
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;SCAT;Suport Civil Català;1
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;MPIC;Moviment Primàries per la Independència de Catalunya;1
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;EB;Escons en Blanc;1
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;PUM+J;Per Un Món Més Just;1
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;FNC;Front Nacional de Catalunya;0
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;18;Garrigues;25009;Albi, l';1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);218
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;ERC;Esquerra Republicana de Catalunya;159
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;VOX;Vox;103
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;JxCat;Junts per Catalunya;99
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;PDeCAT;Partit Demòcrata Europeu Català;68
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;Cs;Ciutadans-Partido de la Ciudadanía;64
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;ECP-PEC;En Comú Podem-Podem en Comú;44
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;PP;Partit Popular;33
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;31
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;2
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;M.C.R.;Moviment Corrent Roig;2
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;PUM+J;Per Un Món Més Just;1
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;PCTC;Partit Comunista dels Treballadors de Catalunya;1
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;PNC;Partit Nacionalista de Catalunya;0
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;FNC;Front Nacional de Catalunya;0
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;SOM TERRES DE L'EBRE;Som Terres de l'Ebre;0
43;Tarragona;8;Penedès;12;Baix Penedès;43002;Albinyana;1;UNIDOS SI-DEf-PDSJE-SOMOS ESPAÑA;Unidos por la Democracia + Jubilados;0
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;ERC;Esquerra Republicana de Catalunya;48
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);37
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;JxCat;Junts per Catalunya;34
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;15
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;ECP-PEC;En Comú Podem-Podem en Comú;13
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;Cs;Ciutadans-Partido de la Ciudadanía;11
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;VOX;Vox;10
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;PP;Partit Popular;7
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;PDeCAT;Partit Demòcrata Europeu Català;7
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;1
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;FNC;Front Nacional de Catalunya;0
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;UNIDOS SI-DEf-PDSJE-SOMOS ESPAÑA;Unidos por la Democracia + Jubilados;0
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;SOM TERRES DE L'EBRE;Som Terres de l'Ebre;0
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;M.C.R.;Moviment Corrent Roig;0
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;PUM+J;Per Un Món Més Just;0
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;PNC;Partit Nacionalista de Catalunya;0
43;Tarragona;6;Camp de Tarragona;8;Baix Camp;43003;Albiol, l';1;MPIC;Moviment Primàries per la Independència de Catalunya;0
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;JxCat;Junts per Catalunya;137
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;ERC;Esquerra Republicana de Catalunya;91
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;61
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);35
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;ECP-PEC;En Comú Podem-Podem en Comú;16
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;PDeCAT;Partit Demòcrata Europeu Català;11
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;Cs;Ciutadans-Partido de la Ciudadanía;8
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;PP;Partit Popular;6
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;VOX;Vox;3
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;1
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;ALIANZA C V;Alianza por el Comercio y la Vivienda;0
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;UEP;Unión Europea de Pensionistas;0
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;PUM+J;Per Un Món Més Just;0
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;PNC;Partit Nacionalista de Catalunya;0
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;IZQP;Izquierda en Positivo;0
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;FNC;Front Nacional de Catalunya;0
17;Girona;3;Girona;10;Baix Empordà;17004;Albons;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;ERC;Esquerra Republicana de Catalunya;902
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;JxCat;Junts per Catalunya;465
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);272
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;222
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;VOX;Vox;131
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;ECP-PEC;En Comú Podem-Podem en Comú;95
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;PP;Partit Popular;65
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;SOM TERRES DE L'EBRE;Som Terres de l'Ebre;60
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;Cs;Ciutadans-Partido de la Ciudadanía;58
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;PDeCAT;Partit Demòcrata Europeu Català;45
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;MPIC;Moviment Primàries per la Independència de Catalunya;4
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;3
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;FNC;Front Nacional de Catalunya;2
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;UNIDOS SI-DEf-PDSJE-SOMOS ESPAÑA;Unidos por la Democracia + Jubilados;2
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;PCTC;Partit Comunista dels Treballadors de Catalunya;2
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;PNC;Partit Nacionalista de Catalunya;1
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;M.C.R.;Moviment Corrent Roig;1
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;1;PUM+J;Per Un Món Més Just;1
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;ERC;Esquerra Republicana de Catalunya;256
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;JxCat;Junts per Catalunya;78
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);56
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;42
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;VOX;Vox;37
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;ECP-PEC;En Comú Podem-Podem en Comú;19
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;SOM TERRES DE L'EBRE;Som Terres de l'Ebre;12
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;Cs;Ciutadans-Partido de la Ciudadanía;11
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;PP;Partit Popular;7
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;PDeCAT;Partit Demòcrata Europeu Català;5
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;PUM+J;Per Un Món Més Just;1
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;FNC;Front Nacional de Catalunya;1
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;PCTC;Partit Comunista dels Treballadors de Catalunya;1
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;MPIC;Moviment Primàries per la Independència de Catalunya;0
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;PNC;Partit Nacionalista de Catalunya;0
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;M.C.R.;Moviment Corrent Roig;0
43;Tarragona;7;Terres de l'Ebre;22;Montsià;43004;Alcanar;2;UNIDOS SI-DEf-PDSJE-SOMOS ESPAÑA;Unidos por la Democracia + Jubilados;0
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;JxCat;Junts per Catalunya;48
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;ERC;Esquerra Republicana de Catalunya;45
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);11
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;10
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;ECP-PEC;En Comú Podem-Podem en Comú;7
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;PDeCAT;Partit Demòcrata Europeu Català;4
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;MPIC;Moviment Primàries per la Independència de Catalunya;2
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;VOX;Vox;1
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;PP;Partit Popular;1
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;FNC;Front Nacional de Catalunya;0
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;PUM+J;Per Un Món Més Just;0
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;SCAT;Suport Civil Català;0
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;Cs;Ciutadans-Partido de la Ciudadanía;0
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
25;Lleida;4;Lleida;33;Segrià;25010;Alcanó;1;EB;Escons en Blanc;0
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;ERC;Esquerra Republicana de Catalunya;773
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;JxCat;Junts per Catalunya;638
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);321
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;VOX;Vox;163
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;154
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;PDeCAT;Partit Demòcrata Europeu Català;118
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;Cs;Ciutadans-Partido de la Ciudadanía;73
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;PP;Partit Popular;73
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;ECP-PEC;En Comú Podem-Podem en Comú;61
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;EB;Escons en Blanc;11
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;MPIC;Moviment Primàries per la Independència de Catalunya;9
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;FNC;Front Nacional de Catalunya;8
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;SCAT;Suport Civil Català;6
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;PCTC;Partit Comunista dels Treballadors de Catalunya;6
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;PUM+J;Per Un Món Més Just;4
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;4
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;PNC;Partit Nacionalista de Catalunya;1
25;Lleida;4;Lleida;33;Segrià;25011;Alcarràs;1;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;ERC;Esquerra Republicana de Catalunya;308
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;JxCat;Junts per Catalunya;281
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);198
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;VOX;Vox;73
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;67
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;Cs;Ciutadans-Partido de la Ciudadanía;55
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;ECP-PEC;En Comú Podem-Podem en Comú;51
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;PDeCAT;Partit Demòcrata Europeu Català;32
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;PP;Partit Popular;24
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;MPIC;Moviment Primàries per la Independència de Catalunya;22
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;EB;Escons en Blanc;8
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;PUM+J;Per Un Món Més Just;8
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;PCTC;Partit Comunista dels Treballadors de Catalunya;4
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;4
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;PNC;Partit Nacionalista de Catalunya;3
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;FNC;Front Nacional de Catalunya;3
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;33;Segrià;25012;Alcoletge;1;SCAT;Suport Civil Català;0
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;ERC;Esquerra Republicana de Catalunya;283
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;JxCat;Junts per Catalunya;269
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);147
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;123
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;VOX;Vox;40
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;ECP-PEC;En Comú Podem-Podem en Comú;36
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;PP;Partit Popular;26
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;PDeCAT;Partit Demòcrata Europeu Català;17
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;Cs;Ciutadans-Partido de la Ciudadanía;17
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;MPIC;Moviment Primàries per la Independència de Catalunya;1
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;PNC;Partit Nacionalista de Catalunya;1
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;1
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;PUM+J;Per Un Món Més Just;1
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;SOM TERRES DE L'EBRE;Som Terres de l'Ebre;0
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;UNIDOS SI-DEf-PDSJE-SOMOS ESPAÑA;Unidos por la Democracia + Jubilados;0
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;FNC;Front Nacional de Catalunya;0
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;1;M.C.R.;Moviment Corrent Roig;0
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;2;ERC;Esquerra Republicana de Catalunya;211
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;2;JxCat;Junts per Catalunya;197
43;Tarragona;6;Camp de Tarragona;1;Alt Camp;43005;Alcover;2;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);116
